nominal_coverage,dgp,functional,n,B,coverage,length,coverage_sd,length_sd,failed,method
0.9,DGPBeta_10_2,Q(0.05),8,10,0.3379,0.120549256118517,0.473017932637294,0.0866153062727144,0,BB
0.9,DGPExp_1,Q(0.05),8,10,0.4816,0.303410658990246,0.499686310239598,0.277904122542947,0,BB
0.9,DGPLaplace_0_1,Q(0.05),8,10,0.302,1.40475873350116,0.459148213225502,1.14816606660972,0,BB
0.9,DGPLogNorm_0_1,Q(0.05),8,10,0.4662,0.402264746194677,0.498881196523606,0.371240298086058,0,BB
0.9,DGPNorm_0_1,Q(0.05),8,10,0.3687,0.889809375201706,0.482476515862519,0.62446071929213,0,BB
0.9,DGPBeta_1_1,Q(0.95),8,10,0.4628,0.209708476145364,0.498639172250246,0.155707858617237,0,BB
0.9,DGPBeta_10_2,Q(0.95),8,10,0.4241,0.056112003555184,0.494230327237854,0.0420679044189601,0,BB
0.9,DGPExp_1,Q(0.95),8,10,0.2929,1.39295774716952,0.45511570290455,1.14872652599353,0,BB
0.9,DGPLaplace_0_1,Q(0.95),8,10,0.2899,1.40877312906291,0.453738446528158,1.15833660904834,0,BB
0.9,DGPLogNorm_0_1,Q(0.95),8,10,0.2472,3.0139346290057,0.431405576084857,3.68112638518948,0,BB
0.9,DGPNorm_0_1,Q(0.95),8,10,0.3598,0.889367198691886,0.479965620330946,0.627944874631432,0,BB
0.9,DGPBeta_1_1,std,8,10,0.7568,0.156771931336005,0.429036323889623,0.0579517748724791,0,BB
0.9,DGPBeta_10_2,std,8,10,0.6195,0.0640959538290997,0.485534060939532,0.0324774514363242,0,BB
0.9,DGPExp_1,std,8,10,0.4983,0.67108987070545,0.500022111722293,0.477957754752267,0,BB
0.9,DGPLaplace_0_1,std,8,10,0.5722,0.937946885825221,0.494784439088495,0.535894908261232,0,BB
0.9,DGPLogNorm_0_1,std,8,10,0.3363,1.44409311032118,0.472466541104496,1.62178120421651,0,BB
0.9,DGPNorm_0_1,std,8,10,0.6738,0.598542204600697,0.468844901384408,0.259562170468825,0,BB
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,16,10,0.7226,0.655137277037425,0.447737966816187,0.241760469301182,0,BB
0.9,DGPBeta_1_1,mean,16,10,0.7879,0.212637450851848,0.408815732366433,0.0608364540982718,0,BB
0.9,DGPBeta_10_2,mean,16,10,0.7809,0.074987705832626,0.413657226735038,0.0254627014353431,0,BB
0.9,DGPExp_1,mean,16,10,0.7606,0.701720634822573,0.426738620920416,0.298635869609723,0,BB
0.9,DGPLaplace_0_1,mean,16,10,0.7876,1.01325740501491,0.409026857671999,0.386361479103553,0,BB
0.9,DGPLogNorm_0_1,mean,16,10,0.7066,1.32008323091296,0.455342918817644,0.938114846663426,0,BB
0.9,DGPNorm_0_1,mean,16,10,0.7925,0.729620780177693,0.405536923127355,0.233609489479177,0,BB
0.9,DGPBeta_1_1,median,16,10,0.6569,0.329772229177744,0.474768291372801,0.128480066199139,0,BB
0.9,DGPBeta_10_2,median,16,10,0.6956,0.0948258620913572,0.460175853540381,0.041557401066986,0,BB
0.9,DGPExp_1,median,16,10,0.6853,0.764819272936796,0.464419507070768,0.383868140834913,0,BB
0.9,DGPLaplace_0_1,median,16,10,0.7635,0.979895281738793,0.424953889946731,0.483205052747529,0,BB
0.9,DGPLogNorm_0_1,median,16,10,0.7016,1.03316956243269,0.457578821448047,0.608785507992246,0,BB
0.9,DGPNorm_0_1,median,16,10,0.7055,0.924694636789781,0.455840464475133,0.389389290624033,0,BB
0.9,DGPBeta_1_1,Q(0.05),16,10,0.4826,0.134953088290424,0.499722135012271,0.0952366312741857,0,BB
0.9,DGPBeta_10_2,Q(0.05),16,10,0.329,0.117696381685872,0.469873470317075,0.0785225850016659,0,BB
0.9,DGPExp_1,Q(0.05),16,10,0.4964,0.163826972935948,0.500012041059133,0.128175458690617,0,BB
0.9,DGPLaplace_0_1,Q(0.05),16,10,0.305,1.54745315687254,0.460430450361357,1.16615670345716,0,BB
0.9,DGPLogNorm_0_1,Q(0.05),16,10,0.4576,0.233704369498271,0.498223908204204,0.166560202603843,0,BB
