alpha,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14872893163074413,0.1434941561912264,,,,,,-0.17089487280825444
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.017065243024009247,-0.06680095806521857,,,,,,-0.08237896310442583
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.04969033951887214,0.03918719443513963,,,,,,0.20383043761788566
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.22088206320213905,-0.1408992860053047,,,,,,-0.25343128954085176
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.146946651690402,-0.02872106642530875,,,,,,0.12857965569330765
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.17587524339502192,0.16159191656221533,,,,,,0.595756830928746
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19093569928900367,-0.10950419112565812,,,,,,-0.5099872147838332
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.22068125964424334,-0.28596964016481907,,,,,,-0.8054453071793637
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.011697837084984952,-0.045342407124467465,,,,,,0.26867070657357783
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.03541844877002798,0.02767407739049188,,,,,,-0.4033878293407376
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1379489965063822,0.0006187668515867939,,,,,,0.5216396081800772
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07803214316189,-0.1274494189545602,,,,,,0.004704820317131486
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19368524870387815,-0.29907298349023415,,,,,,-0.06625942779976568
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.346260108409301,-0.5947901786153865,,,,,,0.5934322421824132
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07367435962872348,-0.048507075189321264,,,,,,0.23588257118837896
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.08012408401194959,0.04692760316447486,,,,,,0.5118397279004914
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.006278836049750436,-0.08917192088177794,,,,,,-0.0755201386407508
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08165213040510888,-0.15156518974151978,,,,,,0.045337606063527935
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.11012727303233749,-0.18729966371562723,,,,,,-0.014456418717756714
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.16220654852678618,0.17238543649509108,,,,,,0.323114534749835
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.09520885165450621,-0.1514950066591636,,,,,,-0.7286556080931557
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.05803509022400988,-0.035144954879726464,,,,,,0.16878672523430693
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.058042139040762386,0.023985901912486063,,,,,,-0.1055243822354649
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0702627170136555,0.015843140035354586,,,,,,-0.13659794652257812
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.40225694829446323,-0.2905931384890267,,,,,,-0.8016982769889075
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0034867881950433333,0.0008251656085681569,,,,,,-0.04582180997689944
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.31347889785107674,-0.3447130089013284,,,,,,0.3817593662161335
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2971814337080963,-0.1309164631295871,,,,,,0.1349857808728896
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.17459867373691773,-0.2683624652122829,,,,,,-0.9036045813277137
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.011035229454379514,-0.05262918269648742,,,,,,-1.5641683982118066
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.07984764006589173,0.010474658344343718,,,,,,0.4919653146745852
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.06632923607499619,-0.1842653593072312,,,,,,-3.365889251853122
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1711082364168952,-0.15720020074957397,,,,,,-0.7855826993519209
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.06523311693511236,-0.08136140686048998,,,,,,-0.7140606023035692
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.03398344019062849,-0.04087489746754658,,,,,,-0.12927213621414313
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2400552909778435,-0.24997843428527688,,,,,,-0.07445901400404797
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.020550096457306544,0.005697115675236564,,,,,,-0.8789176071331821
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.018198521582287297,-0.022060596053773085,,,,,,0.263526947977447
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.004131835252600746,-0.17425080882347577,,,,,,-0.3741600325720258
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.11699082821835516,-0.008080968952994483,,,,,,0.3383009630016105
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0013059901911978145,-0.11493730937609892,,,,,,-0.34102241468761485
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.12484116542976276,0.13399847976664203,,,,,,-0.07765073685956891
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.003143941884894752,0.05031989179097207,,,,,,-0.05257707739245088
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21711198942697596,0.19836187811411216,,,,,,0.05679608992666152
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.03246151999603453,-0.11822063469303867,,,,,,-0.24706939702261793
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.031834153037716084,-0.03693837152825419,,,,,,0.2553185440766072
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13838773218965672,-0.12922861231466043,,,,,,0.10696202359245599
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21915305843731236,0.17261965163018644,,,,,,-0.04611494076260342
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.009503425499229445,-0.11426509465841583,,,,,,0.458945016433143
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.05580491484443717,-0.016810547070104986,,,,,,0.45935413019877225
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.10857462394583028,-0.23353847824757112,,,,,,-0.18394588268745138
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.001439017802735365,-0.03865259933849707,,,,,,-0.32050088579825875
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.021741517526487786,0.0068471814774228035,,,,,,0.26148448678761205
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.19964041011912714,0.14902036313289213,,,,,,-0.12229019858370105
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.044352557706625495,-0.11862837737014353,,,,,,-0.3111703100237384
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.057382247446516876,0.0034077524642718293,,,,,,0.5031158013733534
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.20692897165762436,-0.12364777500461188,,,,,,0.41522331612432195
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13459700520908235,-0.09534891287626834,,,,,,0.3748661954887415
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14899899974239206,0.03653758105301097,,,,,,0.04557873460252676
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.12301723921528884,-0.3001022231698486,,,,,,-0.22900620229601154
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.017232628131121253,-0.058080792920201185,,,,,,-0.01754809288768866
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06938417055139945,0.10034810391974047,,,,,,0.14871342406567523
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3229574102989936,-0.5792384855815478,,,,,,-1.777622876028893
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.11484560162354496,0.13745301521179387,,,,,,0.29349868300782256
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.11369727814109087,-0.006458844006182463,,,,,,-0.9364409017413832
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.017320599825977223,-0.14663334410156392,,,,,,0.23756834071296362
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.10814517054122502,-0.21028485838981142,,,,,,0.43886144723479675
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1783932086555573,-0.2378490572489304,,,,,,-0.456032910606168
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19612624867960182,-0.20113423868923042,,,,,,-0.12444852002523865
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07036055468740743,0.04366300590520111,,,,,,-0.014710657273225736
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.17399350935802238,-0.0991017604428383,,,,,,-1.124880547811703
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.07185364034610264,0.040029617021844016,,,,,,-0.12292104167115125
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.17773197251834927,-0.2922829604737157,,,,,,0.06432760205897553
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0433137359553144,0.02814319639668572,,,,,,-0.12631390922144492
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2106461993402351,-0.3546911055412578,,,,,,-0.4173674065763917
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06180605784621407,0.11137495903859529,,,,,,-0.780005750285005
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0459888546154088,-0.07026903653936223,,,,,,0.00975386074417156
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.12419589312148671,-0.1978442838744382,,,,,,-0.06364933339173351
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.23683967883669343,-0.27269032315541664,,,,,,0.059995395662538586
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.09891461778195898,0.06994928013376112,,,,,,0.07050823118141891
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.03484442749325056,-0.05665841593931931,,,,,,0.18019289915916692
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.016983482762345514,-0.12962005539516203,,,,,,0.10571043164460497
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13103858665795431,-0.17712980313517296,,,,,,-0.4349308937976045
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.045789215218972945,-0.097765877583609,,,,,,-3.064313908874259
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19144133303727173,-0.2451602329741427,,,,,,-1.2839190084031211
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.14374671369341008,-0.26479592281036757,,,,,,-0.032275221425852374
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.027400626340690404,-0.1263295864879448,,,,,,0.29786603789111266
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.120696023017972,-0.16956417407139185,,,,,,-4.007386381712082
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2691955096223384,-0.34233635810726604,,,,,,-0.29412584135827236
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.12231971899947625,0.041022259758441926,,,,,,0.1703453664556373
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08647846535971881,-0.10853095771043131,,,,,,-2.0121477036949402
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.046697302096190496,0.012195965153750876,,,,,,0.26300322725931835
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.17814992592242598,0.19768048371481275,,,,,,0.41122588722461056
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0329130999230105,0.02511489466724348,,,,,,-0.5145599671679502
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19308894332226056,-0.31045875862350003,,,,,,-0.04447170836733161
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.13112564631090529,0.05763797840400103,,,,,,0.025172330772517126
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.26780447978613486,-0.3196454694504507,,,,,,0.4465772092201938
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06967373509608876,-0.008888191757017716,,,,,,0.15493067884446715
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.19507783825044783,0.21961914643479752,,,,,,-0.13930952122022566
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08078770963132675,-0.09030137529658067,,,,,,0.2069714924607855
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.07575229656647037,0.14241274962030115,,,,,,0.13156118924945298
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.02102813329145492,0.05137977873396293,,,,,,-0.7970476591165147
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07832840016684006,-0.1149952461563476,,,,,,0.19573005972448043
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.042148891932361376,-0.020192341340225406,,,,,,0.17171812836090616
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.09087115392952477,0.06886016062328278,,,,,,-0.11598028292429019
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3453679775568816,-0.3860441987917093,,,,,,-0.22967811554387996
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2020029159488559,-0.26629341609311385,,,,,,0.6146101457769012
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.13353656493146254,0.0339129408245952,,,,,,0.3685207868097044
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.021208830310352367,0.12919957963913498,,,,,,-0.35961744786690386
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07813202876382885,-0.08129457139503327,,,,,,-0.3723066900290022
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.20012609142521343,-0.2130982033643103,,,,,,-0.19748604342315468
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.050349989314899646,-0.08175242819110548,,,,,,0.35270495809206803
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3466375955625768,-0.4906751448744219,,,,,,-0.004227625598773654
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0889201014187524,-0.14067620789587748,,,,,,-0.814418421620499
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0800386052777129,-0.05633947196401434,,,,,,-2.6430375866931843
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.05670138157850679,-0.0621319970733335,,,,,,-0.3479813206128054
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.30842538442633183,-0.4027970358135846,,,,,,-0.4388350422061713
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.02069533785014388,-0.01709316073047395,,,,,,-0.5334396271122293
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.014321895539129992,-0.0590884160332405,,,,,,-0.06256813164628267
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.09310345502253597,0.07917899935163242,,,,,,0.026772497381035765
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06211978772060045,0.04518784974223264,,,,,,0.20253341715075557
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2598304746704263,-0.25928931837689717,,,,,,-0.30255592185347435
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.04934457804708037,0.035560583773385446,,,,,,0.3757616785118023
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.018308166352406174,-0.027350684591386343,,,,,,-0.6036950870161749
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0003527864448846785,0.033851090430213504,,,,,,0.23211949863889214
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.24101399269022528,-0.3676616254351832,,,,,,-0.45181087189972136
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1500055873764865,-0.24482589507597696,,,,,,0.16638292393386656
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.020701924794854776,-0.14434923913848885,,,,,,0.22625271039706685
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2092945732189303,0.2797956833273866,,,,,,0.4249092041702387
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14560022740386025,0.1678072805632736,,,,,,0.3164362737035307
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.05357765312780138,-0.08380568303780142,,,,,,0.05345027794336599
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.20292572425380395,-0.2569158338872282,,,,,,-0.44174594719093785
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1635444411178616,-0.26723098553441804,,,,,,-0.8391223476982316
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14357990396826326,0.16270698571169567,,,,,,0.031178441972104343
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.24229202291254637,0.22480156235617577,,,,,,0.13878475477057728
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.006831027778457788,-0.10706290961836429,,,,,,0.060858205740529914
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08385547945315053,-0.09926867060067868,,,,,,0.2886642200147578
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.27933363786518306,0.2605843725689312,,,,,,0.3758645422940352
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06931469362647735,-0.016103871976724804,,,,,,0.336669630232901
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.088118424267563,-0.03657852252923721,,,,,,-0.4881859201179277
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.20467718158365167,-0.2161087492457343,,,,,,0.19497190558882682
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3024972265938336,-0.3163920575579925,,,,,,-0.784146197593092
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1663676704389072,0.13384712913180266,,,,,,0.30475672415914673
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0317645104836326,-0.0943236178579765,,,,,,-0.13867980595716278
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2439523642910279,-0.3806235205746146,,,,,,0.4871942313812525
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.219799279814491,-0.31893688796076713,,,,,,-0.6671824687412176
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.015223393219575998,0.019978582662738942,,,,,,-0.11658407953956862
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1715844169893499,-0.16564190509567234,,,,,,-0.38389047877163174
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.12253260672514588,-0.34838172462334427,,,,,,0.21703803910591357
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2609340097977137,0.24499723032145304,,,,,,0.11004986415170548
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.4772939652523165,-0.4188947699143568,,,,,,-0.4461481169686913
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.079943383302019,-0.029494352361747245,,,,,,-0.2843381424176443
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.03572577350806816,-0.027223115582580754,,,,,,-0.4923638749071802
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07617707311437738,-0.19631328353462552,,,,,,-0.06470144685061308
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.039512426805127454,-0.07810039766642252,,,,,,0.006651177720080836
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.10515590946652842,-0.07577660670285047,,,,,,0.19251817084992995
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.20506200305298683,0.2476790518496667,,,,,,-0.013152675006894876
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3959728104304346,0.40128971186812246,,,,,,0.4133762087429511
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.25059740855564305,-0.2936168130229875,,,,,,-0.12902763045840093
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.04543664868289565,0.03161073403590842,,,,,,-0.3792927971754243
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.05024259801270392,-0.08884867488838011,,,,,,-0.7452855357570276
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21444554439705843,0.18682924020534653,,,,,,0.45000799729579755
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.6015863758859565,-0.7156026230550361,,,,,,-1.2594938116637397
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.199389432131567,0.19569178907348928,,,,,,0.4576009386606492
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0159283316568527,-0.007765256073882676,,,,,,0.4148817202807428
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.05999299995352281,-0.17109754898888385,,,,,,-0.41419624560002066
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.25191107582155536,-0.2769935019408679,,,,,,-2.103319078503311
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.038757839310123554,-0.07493801053672267,,,,,,0.1771565096010841
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.04756609386169086,-0.06345770874304935,,,,,,-0.10166586621225604
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.03860739902654131,0.05616284489356527,,,,,,-0.13239635490215707
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.05736665748271008,-0.06063130141776896,,,,,,-1.5757909518583435
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1355716397651492,-0.22744143538549455,,,,,,-0.5979659584323291
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06443254087836303,-0.021046870859395383,,,,,,0.056027206463390655
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.4057942103645833,-0.45594838482081856,,,,,,-1.01861607465557
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08318655495854588,-0.15601042278488286,,,,,,-1.4896782819313432
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.08624904018201868,0.10269803992731336,,,,,,0.0030308341181430887
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.021130374044328604,-0.09796563307486916,,,,,,0.2565573099967671
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.014000449361661671,-0.0937812834811409,,,,,,-1.417175167029821
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.09609399076656511,-0.23863910858218468,,,,,,-0.026448566807750873
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.03053996060244024,0.056978331305639396,,,,,,0.13818312197439453
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.4287989445574361,-0.6430476721804017,,,,,,-3.096603703685464
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1491225143631416,-0.007129075980164101,,,,,,0.44075582525902646
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2109682325090112,-0.2309114135881909,,,,,,-0.5831823497358795
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.10043457131053934,0.001591603418639509,,,,,,0.3394666935981162
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19169868508443566,-0.1930788636532489,,,,,,-0.037156388832245646
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.14678820144742621,-0.2249491849177605,,,,,,-0.2883683857987607
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.09198490563930073,-0.14870652061620027,,,,,,-2.0640691337417456
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.20792753967643307,-0.24507010941902152,,,,,,-0.5240380382764143
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.14425171139211146,-0.18330463521818607,,,,,,-0.2692859570263726
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14100603353469876,0.11041710937607196,,,,,,0.09320768762386811
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.31521322249780537,-0.39878462876000864,,,,,,0.14548516830798708
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08497354861871298,-0.04924780887662883,,,,,,-0.007800092165452077
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21213825052312346,0.219849795142129,,,,,,0.41372141080584357
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1928066045129656,-0.20453587403752416,,,,,,0.4648956673410499
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.01517325599249264,-0.06156902516489393,,,,,,-1.0907158678531594
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2108488134612848,-0.2552424216687569,,,,,,-0.22226984623857793
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13389567617679488,-0.11526826072981355,,,,,,-0.31855785055278063
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.11261799161090702,-0.1554288047929181,,,,,,-2.65850799329006
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.03919570796068472,0.02793741152205642,,,,,,0.17922359270153299
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21387894718476758,0.23797249285380367,,,,,,-0.09378177410862243
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21089525286901345,0.21441823257413406,,,,,,0.3214621847492003
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2596379148964937,0.2667577187060989,,,,,,-0.038611059370645795
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.09703428114238755,-0.12985772454894262,,,,,,-0.019334964457297488
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2765212824114994,0.22783372666017226,,,,,,0.22254416265460294
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07406083135902342,-0.15551559810380944,,,,,,-0.33150085249935257
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.057982114686977115,-0.19323139012295,,,,,,0.1221267258542168
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.19718014095987857,0.08862013403863922,,,,,,0.03171910282716528
0.05,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.050598737719365516,0.04140169997111476,,,,,,0.18937946211169465
