alpha,dgp,statistic,n,B,repetitions,true_value,exact,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8351603661061924,,,,,,,,,0.6346364344507961,0.7631937986609105,,,,,,0.6816549381464829
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9776272534405612,,,,,,,,,0.8050312369040789,0.8432592020040669,,,,,,0.7158708198652027
0.95,DGPNorm_0_1,mean,8,100,1000,0,-0.09803194362734846,,,,,,,,,-0.12569074078100484,0.009329019953854378,,,,,,-0.03638242400763436
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4242331341631765,,,,,,,,,0.8161767676382243,1.340122987196838,,,,,,1.0670582413784009
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.0823918692030683,,,,,,,,,0.9300640754126193,0.9620490799838421,,,,,,1.0060117742066395
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9460048606900995,,,,,,,,,0.793182352005622,0.864189563016911,,,,,,1.1363727108623858
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5905448982498421,,,,,,,,,0.6852071177612399,0.8894864946310372,,,,,,1.7998011251604953
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.477297256864257,,,,,,,,,0.5683682135200243,0.6250701240612139,,,,,,0.6078264266411605
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.1973712282404225,,,,,,,,,1.12023888220762,1.2741517516673497,,,,,,1.1884670837626572
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4745468085845386,,,,,,,,,0.3603605121038891,0.42680477997482374,,,,,,0.12577742952593066
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4396097248005773,,,,,,,,,0.6299297295770521,0.7899230984213883,,,,,,1.0930134624115602
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6628021854278426,,,,,,,,,0.7083829488869366,0.7831923838498829,,,,,,0.837248176126106
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6140238827397383,,,,,,,,,0.604134684462601,0.8433070491483479,,,,,,0.8249771736278245
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7359944260792535,,,,,,,,,0.7204676218089066,0.9111404277849092,,,,,,0.6271783381555632
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.15138751488487678,,,,,,,,,0.24112514910751337,0.4356680922187161,,,,,,0.17359673902309775
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.2995001903952959,,,,,,,,,1.479151617323358,1.687076811648928,,,,,,1.7395024339116358
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.34188083081343534,,,,,,,,,0.3641340783172947,0.46384410811297894,,,,,,0.6047667470902176
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6007669145464669,,,,,,,,,0.6046520553656276,0.7349137919212969,,,,,,1.0779146322726072
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6319447316421503,,,,,,,,,0.63969209502034,0.7258918588879841,,,,,,0.5203586703245321
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.47504431054871943,,,,,,,,,0.4091703127457229,0.5068164110281095,,,,,,0.3789261070721185
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4165390008369283,,,,,,,,,0.3368030466752565,0.3892832392738724,,,,,,0.33918664603274606
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9312284114124323,,,,,,,,,0.8841311891240655,1.129540155743429,,,,,,0.9941501994107573
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.15375096126730015,,,,,,,,,-0.050509233424208655,0.03043564725809461,,,,,,-0.05736371277006408
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.1808534606535126,,,,,,,,,1.351788296253042,1.4850748048101101,,,,,,2.0660918731463607
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9637095582416506,,,,,,,,,1.0006513277373417,1.1186767826878226,,,,,,0.9372137876003254
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.34999112840714885,,,,,,,,,0.2969005937030046,0.40499811070047803,,,,,,0.5832301741932322
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.10682795501890163,,,,,,,,,0.03766267608017704,0.09905078821996355,,,,,,0.1817353401296664
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.2924441109994236,,,,,,,,,0.6171089459921036,0.7216381450974926,,,,,,0.5296805958324191
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.32624963741564456,,,,,,,,,0.1710253422966747,0.27617283810486304,,,,,,0.49498454065588915
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6096792058362573,,,,,,,,,0.8693359708659754,1.0736723879970487,,,,,,0.7717803845227288
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.12207303673093262,,,,,,,,,0.21522319073165752,0.3584251783062731,,,,,,0.20192194625691096
0.95,DGPNorm_0_1,mean,8,100,1000,0,-0.453815659906633,,,,,,,,,-0.5021112981544512,-0.4417901925904333,,,,,,-0.5106060321535763
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.064691298048219,,,,,,,,,1.0660464711817248,1.1932035483151187,,,,,,1.069529631236652
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6157096436181411,,,,,,,,,0.9888824330683013,1.2626769411467793,,,,,,1.4165359831750521
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.08823488757157827,,,,,,,,,0.18727106289452133,0.32024159679278996,,,,,,0.07689460159756234
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.28469563440430135,,,,,,,,,0.06483812336522288,0.13230463242856125,,,,,,0.12388113510387527
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4764293971386619,,,,,,,,,0.4452380926454193,0.5765545748866956,,,,,,0.8533344563631402
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.2950067259221086,,,,,,,,,0.38020882342722445,0.5316562287813338,,,,,,0.6129458759929938
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.1363776999448918,,,,,,,,,0.07258222466934561,0.22485605843631778,,,,,,0.3561168706280107
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.2937387825889022,,,,,,,,,0.05775430457774661,0.11310856793318272,,,,,,0.056366012156019996
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9461607335043941,,,,,,,,,0.8834636040229702,1.0218547035749257,,,,,,0.9701636385567316
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5922526707869528,,,,,,,,,0.8650810837018731,1.1081102452751341,,,,,,0.8671128869758793
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5997772395302551,,,,,,,,,0.6130417470196962,0.7488211360935141,,,,,,0.8115937087240005
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8296962589574396,,,,,,,,,0.4484998845133671,0.4451384027763766,,,,,,0.4584232811038681
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.0552716105049647,,,,,,,,,0.97412168523394,1.100429138735901,,,,,,0.9082843907257981
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5758892312402831,,,,,,,,,0.7604360142589336,0.9934350102427616,,,,,,1.3453031906086776
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.1178948148351926,,,,,,,,,1.4243115437860205,1.5363329257299272,,,,,,1.366302649587647
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5780864239807858,,,,,,,,,0.7062667461541373,0.8364980695733475,,,,,,0.8918588607711734
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.04548299226500785,,,,,,,,,-0.10071148155419718,0.010945299531389167,,,,,,0.010641334440662953
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.0750025362906176,,,,,,,,,0.19222924249332096,0.3498293894129391,,,,,,0.13603485401115467
0.95,DGPNorm_0_1,mean,8,100,1000,0,-0.2877631781357819,,,,,,,,,-0.3916474969299672,-0.3120761645052238,,,,,,0.1018547797996282
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.678440043628222,,,,,,,,,0.5518377299344182,0.6098869446541958,,,,,,0.7520770735021323
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8289217886477657,,,,,,,,,0.8386949612562506,0.9270754985537147,,,,,,0.8247348356531439
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6935716056326847,,,,,,,,,0.6504532792183305,0.7295158229118961,,,,,,0.6479718745292543
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7915887398723176,,,,,,,,,1.227060793409185,1.3608194347686267,,,,,,1.2911700911875725
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.30238251083400147,,,,,,,,,0.8250611338859528,0.9813117175691629,,,,,,3.3408612960641433
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.2413231176498588,,,,,,,,,0.3272876210013298,0.38108532462098754,,,,,,0.7273502366695068
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.552865607073808,,,,,,,,,1.4724025375195064,1.577973328463678,,,,,,1.5045957226246265
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5189867249688086,,,,,,,,,0.6925287741368495,0.823865207217439,,,,,,0.7528173073696312
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.17501861120482232,,,,,,,,,-0.18482675411708954,-0.14041080814656529,,,,,,0.07953390385638798
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7700004170938607,,,,,,,,,0.9510136835779016,1.0433293227994318,,,,,,1.13740464050932
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8519690790817251,,,,,,,,,0.8492980975111755,0.9392184726790086,,,,,,0.6651139437547522
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.144964976287713,,,,,,,,,0.9614411377233275,0.9515464607145259,,,,,,0.8197849037842553
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.95891273126931,,,,,,,,,0.855996628640427,0.9901948486567539,,,,,,1.1187610165217856
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.2793981345025358,,,,,,,,,0.24311109429136735,0.4124810610856952,,,,,,0.19222443747793988
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9366569284241366,,,,,,,,,0.9905752713757854,0.9867116730980132,,,,,,1.1666617969761015
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8468828639041683,,,,,,,,,0.9904190437817539,1.3073864978916352,,,,,,1.0184200237990653
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.49871907052971165,,,,,,,,,0.47562475321375863,0.5572695388431017,,,,,,0.4671957990793037
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.16611331251462358,,,,,,,,,0.6990808424385772,1.0786888873988674,,,,,,0.41084531129455076
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.3394745767597609,,,,,,,,,0.8501947083270687,1.1023527151680863,,,,,,0.8252247410879212
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.09287049214507792,,,,,,,,,0.5198838323328129,0.8774441330101417,,,,,,0.7433948839533289
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5691809127766515,,,,,,,,,0.5308172092999469,0.6124642111033728,,,,,,0.6745916702895949
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.79280824228668,,,,,,,,,0.8173706455201716,0.9428674424228762,,,,,,0.9123158848722583
0.95,DGPNorm_0_1,mean,8,100,1000,0,-0.0012433247143918136,,,,,,,,,-0.04026853621337523,0.06632976383276507,,,,,,0.14536334615717328
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4084612967735759,,,,,,,,,0.49741147983390377,0.6642997675181452,,,,,,0.27908391041858716
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6154363602018514,,,,,,,,,0.9010075929836019,0.8743412626256745,,,,,,0.8415829792414896
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.1071622648694421,,,,,,,,,1.2794179918607944,1.539285522415101,,,,,,1.5260002133196569
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.26084515210267023,,,,,,,,,0.14477336429038046,0.30068456249982967,,,,,,0.3634715087025592
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4677239125404837,,,,,,,,,0.6641392633336516,0.8111701581623072,,,,,,0.7706504394180318
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8219292008168594,,,,,,,,,0.9634043809988653,1.0104961307583102,,,,,,0.875773926223836
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.23517658349865267,,,,,,,,,0.354677432049192,0.5878667729869872,,,,,,0.8374854557627898
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.42366486167276873,,,,,,,,,0.48591184118168684,0.5058009664532311,,,,,,0.9194361005476597
0.95,DGPNorm_0_1,mean,8,100,1000,0,-0.3183452163106484,,,,,,,,,-0.23674694626258352,-0.22255682154030224,,,,,,-0.4798892347773986
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8565252280428248,,,,,,,,,0.7695008320219943,0.8124902036217719,,,,,,0.9446752228122337
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.49629695241908606,,,,,,,,,0.9362202121534309,1.1276265563153993,,,,,,0.9392727597574735
0.95,DGPNorm_0_1,mean,8,100,1000,0,-0.08712044082149573,,,,,,,,,0.053445883684083206,0.1547924474617963,,,,,,0.029593172346727203
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.1810280840155987,,,,,,,,,0.9729549609724581,1.0431805632461013,,,,,,1.2098415288341058
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8593077929555293,,,,,,,,,0.9177675894550266,1.0864746279740047,,,,,,0.857354591053614
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4372089381653476,,,,,,,,,0.4736203587371843,0.6972233002229827,,,,,,0.4315824353468043
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8487529150374262,,,,,,,,,0.9152459682128781,0.9990661250686473,,,,,,0.9939189315889243
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7126958846266249,,,,,,,,,0.789035299442465,0.9389994569306894,,,,,,0.7926563601140975
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7768856137186808,,,,,,,,,1.0700247103479765,1.2779803487139911,,,,,,1.3635594413067949
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9658729796491976,,,,,,,,,0.9128115390966529,1.1985356874627058,,,,,,2.127768049148147
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5846558018396557,,,,,,,,,0.7778736002797567,0.9541228515828907,,,,,,0.9810018835622832
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7893333996487901,,,,,,,,,0.7472910807960778,0.8916880937727887,,,,,,1.1351997382679826
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8056337966915452,,,,,,,,,0.7738486265193818,0.915960458715176,,,,,,0.8543995876433839
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.21039407225028955,,,,,,,,,0.10881248191207354,0.11953372218062606,,,,,,0.11898150924517548
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6737147770712664,,,,,,,,,0.6130996845707961,0.7601993787366583,,,,,,0.556734126324713
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.231091169128904,,,,,,,,,1.3780667375944624,1.4407507246583293,,,,,,1.306195032576137
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7437117096421335,,,,,,,,,0.5234344510506379,0.5387210166007622,,,,,,0.4714805496410286
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5344298957326876,,,,,,,,,0.6722714165881332,0.554446732936379,,,,,,1.0068267494332277
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.04828402708699986,,,,,,,,,-0.01418540505469279,0.03378352963084785,,,,,,0.1601191012775729
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.152211263507448,,,,,,,,,1.1075572930530901,1.2543769524566413,,,,,,1.2052184393140042
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.43090348894190117,,,,,,,,,0.491793518706717,0.6893066016602298,,,,,,1.4768908857774334
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.29145150054440827,,,,,,,,,0.3211824941583058,0.3462512563761785,,,,,,0.4718016096560017
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9166316464210329,,,,,,,,,0.9320967325658783,1.0129589533366954,,,,,,0.870637994545891
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8647003693175601,,,,,,,,,0.9561860930859036,1.105761692669481,,,,,,1.2047843229354203
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9687062303473575,,,,,,,,,1.0112373644895591,1.1463985871581057,,,,,,1.108105404504616
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8894059386222026,,,,,,,,,1.2179919431145032,1.4748819797571906,,,,,,1.7480556963276426
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.0909200796356522,,,,,,,,,1.3806360935938988,1.597221315281343,,,,,,1.5049306393803665
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6258549268663696,,,,,,,,,0.49005694189818855,0.6231056884638363,,,,,,0.5229750558527874
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5904129950882442,,,,,,,,,0.4877679978659695,0.7173743086274393,,,,,,0.6751392712225192
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.40119408610999063,,,,,,,,,0.6184548779662269,0.6341861843379302,,,,,,0.47842558678268443
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5007606206138051,,,,,,,,,0.49069298095993663,0.5367973436241948,,,,,,0.39620744069262037
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.1308002846987983,,,,,,,,,1.2450992508423375,1.3087173549424538,,,,,,1.127693327651516
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5663185088876231,,,,,,,,,0.4076185775225023,0.42648838782632215,,,,,,0.5213347005883219
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8629754619406388,,,,,,,,,1.1425307731694543,1.3183088026294723,,,,,,0.8460339806598749
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.0037322860930993,,,,,,,,,0.9942078749341223,1.065692159494821,,,,,,1.1758862682264062
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.428873605012764,,,,,,,,,0.3029273222758596,0.3620343375193292,,,,,,0.41552652654757277
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5620156081254026,,,,,,,,,0.76383265486399,0.9797614238888228,,,,,,1.1852724896533502
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5221934744646395,,,,,,,,,0.362645767556808,0.4024017560158093,,,,,,0.33711439627684997
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7144530961111275,,,,,,,,,0.7807960766513757,0.7040973600674266,,,,,,1.2725201146795906
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8462564899629489,,,,,,,,,0.8428123091769931,0.979981119815194,,,,,,0.7999780307346063
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4896313995364509,,,,,,,,,0.41790126138808886,0.44227800877882134,,,,,,0.40002246664277724
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4399116480346894,,,,,,,,,0.39550051481338466,0.48338590995429154,,,,,,0.29080329734951016
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9172900097631156,,,,,,,,,0.9558719016612796,1.0298348007519167,,,,,,1.9784374035618457
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.3750709954169532,,,,,,,,,0.4405761311791907,0.5150577732924427,,,,,,0.3857857623445278
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7015626359855577,,,,,,,,,0.7823416031090176,1.1205112782788849,,,,,,0.712416282310649
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.9193270420298543,,,,,,,,,1.1218361032987787,1.2013013643227126,,,,,,1.0028125444898364
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.069394662902475,,,,,,,,,0.9802998130390461,1.0748177886340455,,,,,,1.2267692308034597
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.4387556537471438,,,,,,,,,1.310552164699559,1.4540665934200936,,,,,,1.2343955446599675
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.24776352635588716,,,,,,,,,-0.05476847305999655,-0.014067465986079136,,,,,,0.08430991982804081
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5466748856282665,,,,,,,,,0.5141915931972949,0.5635299454539419,,,,,,0.7267395968540565
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.16103757910709804,,,,,,,,,0.062032891367486964,0.14025346158344748,,,,,,0.11456958234532666
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8535859105935097,,,,,,,,,1.01350632223931,1.2885682323417509,,,,,,2.9333186680793233
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4365363300249293,,,,,,,,,0.5306449977053203,0.6857901706793311,,,,,,0.7634665382924832
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.46590308133820846,,,,,,,,,0.39609010961168145,0.44066928203889116,,,,,,0.4553727917286944
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7929565896421088,,,,,,,,,0.4458734691077376,0.46910810557210214,,,,,,0.4207176185808956
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5186092128160196,,,,,,,,,0.3807627784243401,0.4633861027028109,,,,,,0.559713182297906
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.0087210480373403,,,,,,,,,0.8778318227666634,0.9358612644709127,,,,,,0.7826022166048421
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6699430361986631,,,,,,,,,0.6111642183477233,0.6482830855644296,,,,,,0.6260145568868525
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7656378529862875,,,,,,,,,0.8037539733818841,0.8998253668777115,,,,,,0.6505308247559106
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7631663584241761,,,,,,,,,0.7750994442704953,0.8408859312239041,,,,,,0.658962871940842
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.149015876523146,,,,,,,,,0.906762793052323,0.9402390180054576,,,,,,1.6374207238788825
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.32352799910930663,,,,,,,,,0.07578580918816324,0.13638719761972665,,,,,,0.12022975536741481
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.06822640184378659,,,,,,,,,0.012192247612738516,-0.027025038744825883,,,,,,-0.07302291460901034
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.3632232199045624,,,,,,,,,0.4413050162369463,0.6219808622679918,,,,,,0.4645963789776618
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.10064961171917586,,,,,,,,,0.5088772836601696,0.6595530166417523,,,,,,0.6417542071670632
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.60545372973552,,,,,,,,,0.723929751479024,0.8440962548302353,,,,,,0.999955803381964
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8434415601690581,,,,,,,,,0.7184016625516857,0.689818618135337,,,,,,0.8130008461523208
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5574265925047083,,,,,,,,,0.5276026530452618,0.5532991990634373,,,,,,0.7111311482095115
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5967124946977997,,,,,,,,,0.711082549747486,0.8719406135761396,,,,,,0.8278970585131982
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5854939686373861,,,,,,,,,0.8084764233934987,0.9470122345036445,,,,,,0.9266306075995764
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.43806474199973117,,,,,,,,,0.6902544843908067,0.8230488562408087,,,,,,0.9760561224880961
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.2803932841645768,,,,,,,,,0.19527112386599071,0.2275517175836491,,,,,,0.2665776073342507
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6777586406883345,,,,,,,,,0.8931579410150183,1.0299715776752272,,,,,,0.9752165854024294
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.42711845877213883,,,,,,,,,0.21712254012115395,0.3045419721742878,,,,,,0.31291657273327744
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4008135370618253,,,,,,,,,0.7920636833878603,0.9604639150900899,,,,,,0.6552365942813099
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.3199403143280497,,,,,,,,,0.4803191636258777,0.6563646924814444,,,,,,0.4242238130670728
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.11820454806704395,,,,,,,,,0.23812119710276747,0.3525492344696101,,,,,,0.3631052134513822
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7404284432845311,,,,,,,,,0.8413776398860007,0.8773153528802078,,,,,,1.2631204492337382
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7345876621120138,,,,,,,,,0.7960424473951287,1.1951456389972241,,,,,,0.8440837919384655
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6525284603267671,,,,,,,,,0.5345957903791495,0.6075161248056686,,,,,,0.6412462290638317
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.4541881609619496,,,,,,,,,0.41331572302856046,0.693417896944945,,,,,,0.5696858071097154
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5287904374410441,,,,,,,,,0.5608144303773008,0.567454211042619,,,,,,0.42948848157748826
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8402271399574432,,,,,,,,,0.7979158450333346,0.8586464948869457,,,,,,0.7833219498529145
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7481778345080596,,,,,,,,,0.7053587552013334,0.8572211952449431,,,,,,1.1131223642869443
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.49047508655116606,,,,,,,,,0.32758800770120206,0.4169906076483125,,,,,,0.4758533624548137
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.49439965970941524,,,,,,,,,0.5752151775978541,0.7345970429193509,,,,,,0.4068575646407116
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.883870847613708,,,,,,,,,0.726866271150169,0.7657244750010079,,,,,,0.6956133407157241
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5133662194068934,,,,,,,,,0.48563777111756135,0.7107401824116207,,,,,,0.4774671987244893
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.2701811471520912,,,,,,,,,0.3372692200427173,0.5232592088768296,,,,,,0.28285221845078595
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.2026551854780392,,,,,,,,,1.188942810427148,1.3267671068174287,,,,,,1.1413284524624157
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5179540621811756,,,,,,,,,0.5972271798919674,0.7208489654423006,,,,,,1.248639023922701
0.95,DGPNorm_0_1,mean,8,100,1000,0,1.4197286652985315,,,,,,,,,1.3130231738088447,1.4833988627697756,,,,,,1.7897426554832534
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.8550926049070003,,,,,,,,,0.848939435316427,0.8298972196103706,,,,,,1.6092335436396148
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6292736771913655,,,,,,,,,0.832125317212957,0.9652211738100813,,,,,,0.7769672217195382
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.6552796744690946,,,,,,,,,0.5125951771102015,0.5912709943302218,,,,,,0.5614705767345682
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.5644843407008128,,,,,,,,,0.5220027677050245,0.596418073398968,,,,,,0.9352574306081963
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.985550275386698,,,,,,,,,0.7669177005172059,0.8854275984961312,,,,,,0.7537413980638064
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.49645530786139797,,,,,,,,,0.5200986493611969,0.6620850271612357,,,,,,0.5306697746064595
0.95,DGPNorm_0_1,mean,8,100,1000,0,0.7780352889628654,,,,,,,,,1.0326971040562274,1.1522773426593873,,,,,,2.113531154281375
0.95,DGPNorm_0_1,mean,8,100,1000,0,-0.12357417740553533,,,,,,,,,-0.19573449757993433,-0.08003463990613688,,,,,,-0.16227150945183355
