CI,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3902891281252723,2.482690612314965,,,,,,1.8531450610807332
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.4342036203795105,3.9274237485752197,,,,,,3.223131585103741
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.092514529277392,2.3731473977833604,,,,,,2.5197955855521528
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5931091568578042,1.5587092973227759,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6603646582262745,1.7784165872238917,,,,,,0.9255613956042412
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.471850778028289,2.5576044307156707,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.92385016283901,1.0739539561458804,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5790618392839373,1.7659771867286,,,,,,4.388538907525637
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.289221557449924,2.74299601650265,,,,,,2.2384860709914105
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7235207697201003,1.8499866698623437,,,,,,4.294440872378615
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4432489086639944,2.7250051035275926,,,,,,3.024678913222977
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.663857603854014,2.698987126059346,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.29470473690332,2.623980373868106,,,,,,3.51112369538943
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.123304759250895,1.0792430347656838,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8964250276948778,1.9492780244736834,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4716695389415373,1.6093777907964908,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.018163464879814,1.9916280097047243,,,,,,2.8719425090501605
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9689236181021722,1.0426907825979124,,,,,,4.08930233605452
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.4877358365212388,3.926858007915781,,,,,,2.8792217308103303
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1818468432793106,1.3126650190797198,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4045784425925891,1.535524954390611,,,,,,1.8683792859570247
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.3225476940994128,3.933564964164601,,,,,,4.592272244828642
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.843305943794971,3.2113926391218337,,,,,,5.826954834860126
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.647292143158801,2.8804233594942543,,,,,,5.317292903409848
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8285289129250923,1.7353604346720182,,,,,,4.455472033048815
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.1034070876001696,3.331921083549606,,,,,,4.429382758114915
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.850955966899525,0.95500753033929,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.6435173779951158,2.8291325465669086,,,,,,1.7609036216197147
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7739413258740915,1.894594526601641,,,,,,2.3576614379375975
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.31563192209032,1.3715087948053688,,,,,,1.703151846781382
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.2248604276797384,3.771985207949851,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7057065794324153,2.0307447732499235,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.880078341091827,1.0484492924290412,,,,,,1.87404342524404
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8807311795908161,2.0386532593508657,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1525040337212564,2.2955085712951835,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9907650777719783,2.1726156145664968,,,,,,0.8444434320943188
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.346936342822028,2.57844045208852,,,,,,12.190065146878768
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.051143577132186,1.2208006693095115,,,,,,1.8675642783916526
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4135603666417982,1.5751500394508302,,,,,,1.959631881013122
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.532897513095378,1.7537084003977532,,,,,,0.872232895806047
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.365157223838598,1.3039827058869111,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4282613826007955,1.6285438345112975,,,,,,1.4080977032972977
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.528057000695083,1.7859090561444724,,,,,,1.7593990115465008
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2966298963816397,0.32136642245657127,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.955977603753393,3.3408323657796735,,,,,,3.1517412267135283
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6869414520692059,2.0077695161771048,,,,,,3.332077467539861
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.670818099047545,3.967278929943326,,,,,,5.1943526085825145
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0371806130886876,2.411718096486582,,,,,,3.005241284139572
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9081858959550373,2.0415301223537288,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9033090371626957,1.9886590862207913,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.405265362145712,2.647887739846789,,,,,,3.5659351359028637
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9640293610550468,1.1556409836355872,,,,,,1.0089407130082177
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7800226778387556,1.638859949341013,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2065688889986617,1.2397969143590948,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.052399106355308,1.010161697386158,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6847968611202597,1.847976529740483,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.688541538277891,0.7447219825852183,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.2924668966336634,2.641815549722123,,,,,,3.1468584544041516
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.426525951606017,4.090627083882637,,,,,,3.699833153813926
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.37219648716734,2.509972313314076,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9334536907736712,1.0106570342091838,,,,,,0.7417635360275712
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6185823197969489,1.868762298526014,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.233748108828977,2.423495076701286,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3335545169821958,1.5647324238330436,,,,,,1.1687787069002316
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.358574986906429,3.598875570705504,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6875140073527992,1.9211957564657804,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1877454628813258,2.2775244952740596,,,,,,3.078221606137335
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3148381242895442,1.4828218530894,,,,,,3.972436985665956
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6215334118381675,0.680571987440373,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5996938646344687,1.8280742110247143,,,,,,1.4138071728424098
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9261806270431618,2.0926462002518242,,,,,,3.655133983701722
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.2355095233371762,2.3722111401426624,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3312331641185602,1.4306003658762165,,,,,,0.37104635638589617
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.134673582561496,2.277579683217307,,,,,,2.1283338552934232
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9460988874443561,1.115368104541513,,,,,,0.4259060869949833
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6035159157044854,1.9230598147591444,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.327882834519569,2.475522022859064,,,,,,1.9119968986626454
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4037238712819144,1.5469836503320096,,,,,,3.421131397932866
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9406407472727534,2.1379551437419373,,,,,,3.758428148598376
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.520492051928106,1.766267723583265,,,,,,1.8556198174740013
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2932478212512847,0.334363178956786,,,,,,0.500930731782128
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.7559961169012883,2.971023646868677,,,,,,2.310511204448696
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4850700569446524,1.557066876039634,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5832584715675744,1.8554240045257413,,,,,,0.9747617434519724
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.331239725816991,1.5083949266313135,,,,,,2.77806191758116
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7014472994716967,2.0274596420142577,,,,,,2.6645619454167337
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4174732525538114,2.781754587291773,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.41483608091339,1.4726376519914832,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5342009965824885,1.8175121989677936,,,,,,2.0034694702968716
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.178133784161126,1.3893758760843682,,,,,,1.4917285510880447
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4443746397447286,2.6802315081784585,,,,,,6.30860709437365
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,4.343966794502739,4.693652132277201,,,,,,14.716230893443184
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1987956158792803,1.3330734691659996,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5211704810983586,1.682357211265162,,,,,,2.365613165925579
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.314032897257561,3.2863448006151224,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.4280210735135905,4.0250966028351645,,,,,,8.175795614493957
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0650352417346773,1.2391596304603154,,,,,,0.7356607711276826
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6388490590593277,1.865706522972847,,,,,,1.723619767660852
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.9069622089805534,3.2285851876204483,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9784897612900534,2.1612520762743106,,,,,,4.521860841259833
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.9720452108485627,3.4201871711129774,,,,,,5.745815381056426
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7119680728237336,1.8198318561550617,,,,,,8.031256984440272
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1081511552073984,2.094491109059665,,,,,,5.443680670772547
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5927321059864163,1.7108594515862852,,,,,,4.3771004305855525
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6839504290348515,1.8401705742507948,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2614284193133831,1.3230784151263162,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4018333086403079,1.4829774323211726,,,,,,2.2266802931242267
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4186377751629364,2.9010821706969923,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1476882310332772,1.2189983540393063,,,,,,1.3491915240592052
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.599879531412782,3.001095354668443,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4809857168492666,2.6228560319789165,,,,,,6.903975539274944
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7524933858252828,0.7506315996598512,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0150147708353585,2.1400708776506305,,,,,,6.482450492973951
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.277074735721816,2.557993597922771,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5378745218888548,2.8270905961640698,,,,,,1.8587660628175737
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6790841444184923,0.7556600184652951,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5537642843946067,2.9900265854711474,,,,,,3.2691535385073824
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.7314891394088665,4.239153405409169,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0868782825335355,1.1261755029427398,,,,,,0.9834965703060129
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5201390402396204,2.9947587792121744,,,,,,2.6578823480544562
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.670790355113184,2.8730391974053315,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.77105558750908,3.032259872951972,,,,,,2.8666209303728616
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8010354553134795,0.7176657642668427,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.2142127493366353,2.5508829244835605,,,,,,5.347916876501447
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3752139767100882,1.5225574790464442,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2597222134759585,1.2853204323778313,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.471441690049745,2.6521470418364794,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7599444542840703,2.109625247444361,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.29619836633043,2.4740775266684514,,,,,,1.3265620735779309
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0237657761934487,2.4049744804388395,,,,,,0.9696902048842808
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0984567663920592,2.2703609287445317,,,,,,5.350512750124109
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2696929583766106,1.4106201753867007,,,,,,0.9891321169406511
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1588648302307107,2.0232255092310067,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5916061953466519,0.6187600862335422,,,,,,0.41478019676346123
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7183294918895649,2.0142779642092505,,,,,,1.73666468012841
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6755931407376927,1.7493499786178697,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.492851170574145,2.9541980030171633,,,,,,2.246906788620241
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6188406852320614,1.8627684266883406,,,,,,2.7235344377521464
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.040073682901715,3.0516883960485073,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.196784096702879,2.349678527436882,,,,,,2.424406855035595
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1603952492944485,2.484584371309906,,,,,,1.3561767077571938
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.45980767712221,2.8483608274399788,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.763184593859538,2.09524471458903,,,,,,2.4895026911865408
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7164419939969595,1.7057867586245918,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4766024154979407,2.9082864933121884,,,,,,2.2267789580786976
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8871488427579624,0.952360562770527,,,,,,4.652208180212073
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.231869740647329,3.6255143225078443,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.5171586001481843,3.7510047517216742,,,,,,3.4820099584283515
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3396616668614074,2.360591609443838,,,,,,1.6356601058848377
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7666859067187302,1.8444510684989952,,,,,,1.2247298293544964
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.7123532594398254,2.5649525203196504,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6829034718566243,0.7391740012924695,,,,,,0.6125262718440869
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1293492318160467,2.5230651127252894,,,,,,2.319101633520744
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.8393442350280464,3.115907463080826,,,,,,3.28271757881972
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.017612650591171,3.530923685729858,,,,,,3.3492659366474555
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9771246467283303,1.1178107109552617,,,,,,1.2645655207966984
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.048884663792874,2.1636460943641342,,,,,,0.8969466967414809
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6669355890507842,1.796289989020603,,,,,,2.690117335642208
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.503840179738852,2.466886701937923,,,,,,9.425121755224456
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3810975942265387,1.31228279008394,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4783723651649545,2.8503039400930277,,,,,,1.9048686212299655
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6060162268823865,0.7095294385569666,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.552824113591479,1.6931227724962477,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.410971995253587,2.770153945840317,,,,,,3.803976009717088
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9557381194195416,1.1175421938102001,,,,,,1.0032549872877055
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2394874011162345,1.3641152602035909,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7358336330050577,2.0317388251596795,,,,,,1.544737860713175
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.573843488443368,1.6645983415967243,,,,,,2.7231313459032824
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7090184015973235,0.8206845741689889,,,,,,0.6349605563218225
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9886335318235677,2.3527924632364456,,,,,,3.0714946925242446
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9627459950964272,2.119586394261635,,,,,,8.935308830101627
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.8793972818919222,4.443436074656218,,,,,,4.334425217307898
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.814263060778375,4.299131261867747,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3735680561653631,1.554124712347945,,,,,,2.7337480323944883
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4747784566847146,1.745666053879097,,,,,,1.097253500133362
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7751547662654354,2.023849772628469,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.8415192831779175,3.842897627923805,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.49502980073638136,0.562787765019892,,,,,,0.6699703462748315
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6605414685405302,1.7351644545056397,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1160037865610732,2.4534924800020352,,,,,,5.3188624674759595
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4232850667400387,1.6351623516533202,,,,,,0.8534220454310323
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.13993132954963,1.345481766728062,,,,,,1.0825687993671493
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.195671072020215,1.1931271536701635,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.785064707720995,4.2548306305162935,,,,,,5.484357200168377
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1285709436201463,2.4169429414704435,,,,,,2.5978502911535206
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4587830675030302,1.431273137173585,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.426066538119219,2.738805166154008,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,4.22631590840429,5.078422335701047,,,,,,11.190327127047029
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4825135503058906,2.829258707987279,,,,,,4.220538692834635
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8521204451781896,2.100987020647943,,,,,,1.3624856491815875
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8879751017917585,1.9830185608142954,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3039300733695782,1.4306016363728737,,,,,,1.4924466964481413
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5244261255269898,1.7386860514486953,,,,,,0.7668487048632034
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.005192572679608,3.5442968766870013,,,,,,4.05318033235492
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5644358704879187,0.5965094956376233,,,,,,0.5797891434524245
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5222271036469186,2.9617557694241605,,,,,,8.782738150697284
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.528784949936905,2.564200167279085,,,,,,3.504213810521204
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7598363704673186,0.8678974037517834,,,,,,0.9997335426250855
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.27982569579032,1.4659054204429995,,,,,,1.5637121317456721
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.2808080664369808,2.3504882090585872,,,,,,9.422207048869435
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.6340214620376305,3.009054904007382,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.6402500092972554,3.1653868219094665,,,,,,4.497364497741645
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.2987239569220828,2.5518241130890162,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3340694847441052,1.3575428057195529,,,,,,1.2075936305058659
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.538465019672606,2.888932783920798,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,4.115227982472847,3.9413920463026413,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.751212435579406,3.274688674935857,,,,,,3.685802704751957
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5563391342996242,2.989066532034597,,,,,,2.7946669334656624
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3950955927232274,1.58651647312778,,,,,,1.3334503879378694
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.845925358985699,4.5184671657177695,,,,,,7.8915609447809345
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5166719756833444,2.441691686285165,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5013142373557794,0.562362795691463,,,,,,0.7342022908369322
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1578113322824932,1.3257665005239505,,,,,,1.3674896425998457
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.590882444371826,2.4516517770199684,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3202401298068134,2.492277260485089,,,,,,2.4052739494473836
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5852794051580856,0.6810595954432845,,,,,,0.9499124270103914
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9176625346384595,2.142506993821921,,,,,,1.5640476829249308
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.261404197769271,2.2880751211260257,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0166152763418417,1.1677775224352398,,,,,,0.717357242406188
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1206265929506616,1.271934140354052,,,,,,2.5225875782959655
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9408241330527882,1.9372470346960984,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1632560481052767,2.298019324071332,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8680558870698452,0.8653260961945988,,,,,,0.9990109290948678
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1015138454378497,2.4807625301338563,,,,,,4.0224473703913635
